Id,Code,Name
8d493796-06df-4fa3-bb86-842e8ec96cf6,35030,\u653e\u5c04\u6027\u836f\u7269\u5b66
c2b508b9-348f-4391-91b8-3bbe515a7278,35035,\u836f\u5242\u5b66
5867d34e-70b8-4c3e-b0d3-7d21708fbb4d,35040,\u836f\u6548\u5b66
edec605c-2cff-4be5-9af8-2424571b9760,35045,\u836f\u7269\u7ba1\u7406\u5b66
a34c2a74-1a0c-406a-a60d-2c2d73a210d3,35050,\u836f\u7269\u7edf\u8ba1\u5b66
f48aa5b1-c364-40f1-b03a-3c1b9437659d,35099,\u836f\u5b66\u5176\u4ed6\u5b66\u79d1
3966c712-779d-4135-8abf-5d2ea813d2d6,360,\u4e2d\u533b\u5b66\u4e0e\u4e2d\u836f\u5b66
c5dacda5-2429-4e3e-8d9b-c7477c7233c5,36010,\u4e2d\u533b\u5b66
7460de1b-ccc1-4744-9495-169c40bed808,36020,\u6c11\u65cf\u533b\u5b66
e70d11e8-e07b-4e7a-ad2f-bfde14e6dac0,36030,\u4e2d\u897f\u533b\u7ed3\u5408\u533b\u5b66
c7c73148-532e-4a23-b6b5-fca610dca0d3,36040,\u4e2d\u836f\u5b66
2e73514a-0ea7-4b40-8d42-758ecae86701,36099,\u4e2d\u533b\u5b66\u4e0e\u4e2d\u836f\u5b66\u5176\u4ed6\u5b66\u79d1
7e59c3fe-28c4-41c3-b17b-7e2ec9d36aed,410,\u5de5\u7a0b\u4e0e\u6280\u672f\u79d1\u5b66\u57fa\u7840\u5b66\u79d1
159e1ad3-77ed-4552-82bc-d1d2d0ea2bd2,41010,\u5de5\u7a0b\u6570\u5b66
315a38a4-fad1-4d74-bd52-00248690dccd,41015,\u5de5\u7a0b\u63a7\u5236\u8bba
8acd1004-d005-4e92-9935-3c55644ea8b9,41020,\u5de5\u7a0b\u529b\u5b66
6403d6b0-dbfb-43b0-882b-85f85bdf0af0,41025,\u5de5\u7a0b\u7269\u7406\u5b66
629fe548-9ec7-4340-a3db-a348b1090853,41030,\u5de5\u7a0b\u5730\u8d28\u5b66
2ca4c98d-e37e-4381-ad0d-8844076d95a6,41035,\u5de5\u7a0b\u6c34\u6587\u5b66
2745d7a6-64eb-4480-902c-3652723d4612,41040,\u5de5\u7a0b\u4eff\u751f\u5b66
6aa21e83-1600-4aa4-8780-6acf275d783c,41045,\u5de5\u7a0b\u5fc3\u7406\u5b66
13ccca64-ad7b-4dc1-b742-af0ac9de4906,41050,\u6807\u51c6\u79d1\u5b66\u6280\u672f
f4b6a232-7bf0-410e-85aa-45d45519bac0,41055,\u8ba1\u91cf\u5b66
959f78c8-8268-4854-a7f5-a1d28717713a,41060,\u5de5\u7a0b\u56fe\u5b66
fc88a7e5-4b29-427a-b1a4-e10101b047f0,41065,\u52d8\u67e5\u6280\u672f
014d07ef-5344-41af-bc80-9629a6496018,41070,\u5de5\u7a0b\u901a\u7528\u6280\u672f
cb243b7e-c637-4b67-96ef-a980647890d5,41075,\u5de5\u4e1a\u5de5\u7a0b\u5b66
12b9030f-c894-4b3b-b3e8-f4e6109324ea,41099,\u5de5\u7a0b\u4e0e\u6280\u672f\u79d1\u5b66\u57fa\u7840\u5b66\u79d1\u5176\u4ed6\u5b66\u79d1
31f5a341-f19b-4eea-8758-225c45cebc2b,413,\u4fe1\u606f\u4e0e\u7cfb\u7edf\u79d1\u5b66\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f
ecddcafd-99ea-42b3-8374-0a42f0a21f30,41310,\u63a7\u5236\u79d1\u5b66\u4e0e\u6280\u672f
3aa1550a-872b-4e2e-87e1-59fd17521968,41315,\u4eff\u771f\u79d1\u5b66\u6280\u672f
dadd80b2-fe68-4bce-ab95-ef6be1e982fe,41320,\u4fe1\u606f\u5b89\u5168\u6280\u672f
cda77099-e629-4d76-8bbf-2215f438218f,41330,\u4fe1\u606f\u6280\u672f\u7cfb\u7edf\u6027\u5e94\u7528
09e02561-b860-40aa-895d-d27cd74d8e6d,41399,\u4fe1\u606f\u4e0e\u7cfb\u7edf\u79d1\u5b66\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f\u5176\u4ed6\u5b66\u79d1
4506d5cb-8e45-421a-aebc-047034652461,416,\u81ea\u7136\u79d1\u5b66\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f
7384bb52-cb91-48f7-b97c-1ea4f62bf6bd,41610,\u7269\u7406\u5b66\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f
6ffda551-a94c-426d-a0c4-354c0be453cb,41620,\u5149\u5b66\u5de5\u7a0b
305a6281-2c54-4237-a2e5-400c7e0c7eb9,41630,\u6d77\u6d0b\u5de5\u7a0b\u4e0e\u6280\u672f
0ca099ff-52e3-488a-8548-f921cd4647d5,41640,\u751f\u7269\u5de5\u7a0b
4ae43734-ac35-477c-9962-4cefce267428,41650,\u519c\u4e1a\u5de5\u7a0b
e76caf35-b63b-408e-9b2a-7a9f82f12f20,41660,\u751f\u7269\u533b\u5b66\u5de5\u7a0b\u5b66
874d9a9a-54d0-4476-b4d4-95dc60d79c97,420,\u6d4b\u7ed8\u79d1\u5b66\u6280\u672f
c1f2e5d2-76cd-4435-9ecf-e7ffc5bccfea,42010,\u5927\u5730\u6d4b\u91cf\u6280\u672f
baa69b0b-59af-4d44-ada2-68d96bc5d934,42020,\u6444\u5f71\u6d4b\u91cf\u4e0e\u9065\u611f\u6280\u672f
5a34fcdd-fa8a-4f9f-a2ff-b48c7681f1b9,42030,\u5730\u56fe\u5236\u56fe\u6280\u672f
ede8be16-7adf-4ce6-9f4b-760fb7222d50,42040,\u5de5\u7a0b\u6d4b\u91cf\u6280\u672f
66bbe80c-f59d-4e8a-91e3-d21c5e3c9fbe,42050,\u6d77\u6d0b\u6d4b\u7ed8
346ed38d-07de-4ed3-9376-30a643cc21eb,42060,\u6d4b\u7ed8\u4eea\u5668
d1e31c17-2697-47f7-bed1-ea71fa6c1825,42099,\u6d4b\u7ed8\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
123f824e-afa7-4ed8-8956-bb16b1accee4,430,\u6750\u6599\u79d1\u5b66
9a478768-e682-405b-8238-25ac22dbaf79,43010,\u6750\u6599\u79d1\u5b66\u57fa\u7840\u5b66\u79d1
a7130431-2401-4ced-97fe-3472db5e8d7e,43015,\u6750\u6599\u8868\u9762\u4e0e\u754c\u9762
050a3812-24cf-43fd-9832-7b14b4651835,43020,\u6750\u6599\u5931\u6548\u4e0e\u4fdd\u62a4
ced82f7b-6f36-4d6f-89f2-9cc2210056a2,43025,\u6750\u6599\u68c0\u6d4b\u4e0e\u5206\u6790\u6280\u672f
ed4c77fd-dddf-4eb2-b36f-9781009107b6,43030,\u6750\u6599\u5b9e\u9a8c
3c5fa2e8-c86f-41cf-9d57-5a9f31e93414,43035,\u6750\u6599\u5408\u6210\u4e0e\u52a0\u5de5\u5de5\u827a
ba1c2f6e-440b-4a08-9658-61facecf0845,43040,\u91d1\u5c5e\u6750\u6599
44348c48-132b-4887-846c-6bd622650d0e,43045,\u65e0\u673a\u975e\u91d1\u5c5e\u6750\u6599
9215843b-037a-44be-9eea-c9352adf782a,43050,\u6709\u673a\u9ad8\u5206\u5b50\u6750\u6599
c429efe6-e922-455b-925c-88714fedf4e8,43055,\u590d\u5408\u6750\u6599
96557dde-273c-4462-a1d5-507cf85c50ae,43060,\u751f\u7269\u6750\u6599
6e4cd6a3-c444-4a70-9a5f-23b946690d82,43070,\u7eb3\u7c73\u6750\u6599
269d1f7a-dd39-4b3d-b254-ed63a449750b,43099,\u6750\u6599\u79d1\u5b66\u5176\u4ed6\u5b66\u79d1
8a375b6f-1f75-47bb-b5d4-bf8231b47ccb,440,\u77ff\u5c71\u5de5\u7a0b\u6280\u672f
f070974e-59cc-4080-b67f-1c2f4cfcf7a7,44010,\u77ff\u5c71\u5730\u8d28\u5b66
af849963-df2f-42c7-b60a-0cfadc8a751d,44015,\u77ff\u5c71\u6d4b\u91cf
48f2fb88-7918-42a8-81bb-8880c1ae9db9,44020,\u77ff\u5c71\u8bbe\u8ba1
9920ed00-c45d-4903-b4e1-d0b507068956,44025,\u77ff\u5c71\u5730\u9762\u5de5\u7a0b
1fff75df-dbd0-4425-b7a4-144fdbd69866,44030,\u4e95\u5df7\u5de5\u7a0b
c8acef73-cedf-48b4-9192-1d3cb52769fc,44035,\u91c7\u77ff\u5de5\u7a0b
cc7dd360-49bc-40a5-9016-64ee753fe4bd,44040,\u9009\u77ff\u5de5\u7a0b
864943ad-c6fa-47fe-8fdd-2fe260c02fb0,44045,\u94bb\u4e95\u5de5\u7a0b
2c1367d4-0500-4ea3-88f0-3f70bf7efe28,44050,\u6cb9\u6c14\u7530\u4e95\u5f00\u53d1\u5de5\u7a0b
c5ba47fb-0978-42a3-858f-60a5d3372a2f,44055,\u77f3\u6cb9\u3001\u5929\u7136\u6c14\u50a8\u5b58\u4e0e\u8fd0\u8f93\u5de5\u7a0b
f5e1c3ba-bd81-4bac-9e6e-fe54d041ef53,44060,\u77ff\u5c71\u673a\u68b0\u5de5\u7a0b
328e8340-1500-422a-b3cf-8aa5202538b4,44065,\u77ff\u5c71\u7535\u6c14\u5de5\u7a0b
fd028af5-d9ea-4245-b73f-824500a14a9d,44070,\u91c7\u77ff\u73af\u5883\u5de5\u7a0b
307dcd78-cc5f-4ed7-83fd-a38124231f6a,44075,\u77ff\u5c71\u5b89\u5168
6811d7b4-a359-4148-8134-81dbb957686a,44080,\u77ff\u5c71\u7efc\u5408\u5229\u7528\u5de5\u7a0b
abff0fc7-ecff-4570-8c57-db7b8a7534e8,44099,\u77ff\u5c71\u5de5\u7a0b\u6280\u672f\u5176\u4ed6\u5b66\u79d1
bac860bd-cf36-4b2a-94c6-c8b505cb034f,450,\u51b6\u91d1\u5de5\u7a0b\u6280\u672f
ba661025-9576-4034-baf0-8bd0cb3e5104,45010,\u51b6\u91d1\u7269\u7406\u5316\u5b66
be02f4a7-36b4-4abd-98d1-22f992f89c66,45015,\u51b6\u91d1\u53cd\u5e94\u5de5\u7a0b
50a848b5-3be8-44b8-b009-a97b2d391788,45020,\u51b6\u91d1\u539f\u6599\u4e0e\u9884\u5904\u7406
e4153e02-92c7-4bc5-9ea1-3036fcfc3fe9,45025,\u51b6\u91d1\u70ed\u80fd\u5de5\u7a0b
7bb64f08-b2a4-46d2-94b2-3ce063da20c3,45030,\u51b6\u91d1\u6280\u672f
48d73328-7ef8-43f2-ac00-f367e4f514ab,45035,\u94a2\u94c1\u51b6\u91d1
99bf8790-9e50-4143-a14a-61dc04ce8395,45040,\u6709\u8272\u91d1\u5c5e\u51b6\u91d1
6a7a8a4e-a072-4107-8f49-092321b7e32c,45045,\u8f67\u5236
81c14877-e6bf-4f22-9814-e2be0ff37791,45050,\u51b6\u91d1\u673a\u68b0\u53ca\u81ea\u52a8\u5316
4d3cee8d-858d-4944-a0ab-fbbf3cbf4d2d,45099,\u51b6\u91d1\u5de5\u7a0b\u6280\u672f\u5176\u4ed6\u5b66\u79d1
ec10229a-a821-4323-ba56-3cc87d884df4,460,\u673a\u68b0\u5de5\u7a0b
0df821ad-a613-4baa-a568-cb2a6b771ced,46010,\u673a\u68b0\u53f2
01501b67-0469-49c8-9cd4-f3a9159fc0c8,46015,\u673a\u68b0\u5b66
e53c363b-d7c5-46d2-a597-032810afbaac,46020,\u673a\u68b0\u8bbe\u8ba1
56b43d11-8773-4da7-9210-e5ab9b53ebcc,46025,\u673a\u68b0\u5236\u9020\u5de5\u827a\u4e0e\u8bbe\u5907
be789820-3ce9-49d5-b24a-472a261f952e,46030,\u5200\u5177\u6280\u672f
3f5ba0e7-8e97-45ba-91f3-fe05f0f16421,46035,\u673a\u5e8a\u6280\u672f
b62ab99b-3cad-403b-94e3-2a1515c2feb4,46045,\u6d41\u4f53\u4f20\u52a8\u4e0e\u63a7\u5236
f7d18f19-015f-4a74-a3e1-a5bae3919fb0,46050,\u673a\u68b0\u5236\u9020\u81ea\u52a8\u5316
22619f77-6744-4b12-8c8b-e9aa95bbeb0e,46099,\u673a\u68b0\u5de5\u7a0b\u5176\u4ed6\u5b66\u79d1
6236457b-a82e-42fb-a683-7e6eb8afa71e,470,\u52a8\u529b\u4e0e\u7535\u6c14\u5de5\u7a0b
652dce67-17d0-4742-b902-89fd43cdc3a9,47010,\u5de5\u7a0b\u70ed\u7269\u7406
33a142f4-e0ad-438a-a3fe-6b4509458ad8,47020,\u70ed\u5de5\u5b66
41f96351-3cf6-4132-b6ff-0f8c41eb58a0,47030,\u52a8\u529b\u673a\u68b0\u5de5\u7a0b
e1ef6f48-9a44-4c49-a048-c2f2f25402c4,47035,\u5236\u51b7\u4e0e\u4f4e\u6e29\u5de5\u7a0b
2d2c2578-c368-4d3f-9fae-82d9cc6736f8,47040,\u7535\u6c14\u5de5\u7a0b
1527b599-3c48-46e0-9b11-a51d2d45ba72,47099,\u52a8\u529b\u4e0e\u7535\u6c14\u5de5\u7a0b\u5176\u4ed6\u5b66\u79d1
efca21f9-089e-47dd-b10c-5705c4818f53,480,\u80fd\u6e90\u79d1\u5b66\u6280\u672f
d8b048ab-c85c-4b43-b949-4b53b80ebef5,48010,\u80fd\u6e90\u5316\u5b66
611ce3c9-215b-4829-9a91-c797a3e6578f,48020,\u80fd\u6e90\u5730\u7406\u5b66
68dfd656-19ce-4624-b65e-3b430176bd2f,48030,\u80fd\u6e90\u8ba1\u7b97\u4e0e\u6d4b\u91cf
e239b10c-55fe-40c6-a04a-bd4a371d1cc6,48040,\u50a8\u80fd\u6280\u672f
ca579570-2c09-41dc-b8fd-5470077cf291,48050,\u8282\u80fd\u6280\u672f
7b189fd3-dbdf-494d-834a-c75452a51e22,48060,\u4e00\u6b21\u80fd\u6e90
982379ac-1abb-4aa9-8da6-1f417fa8552c,48070,\u4e8c\u6b21\u80fd\u6e90
e502c0e0-b474-4659-9fb0-98687d348701,48080,\u80fd\u6e90\u7cfb\u7edf\u5de5\u7a0b
d4fdcbf0-1591-4614-a29f-f08db30f8a83,48099,\u80fd\u6e90\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
178714ae-cc81-400b-bf68-f760961841e3,490,\u6838\u79d1\u5b66\u6280\u672f
2dc4acfa-0506-44a6-a569-fd23365afd43,49010,\u8f90\u5c04\u7269\u7406\u4e0e\u6280\u672f
db2e7d17-a95d-41ff-83ba-87a2471bb283,49015,\u6838\u63a2\u6d4b\u6280\u672f\u4e0e\u6838\u7535\u5b50\u5b66
e8e0deb9-43dc-4e42-9fef-4f261402091d,49020,\u653e\u5c04\u6027\u8ba1\u91cf\u5b66
bbc2a3e5-6cfa-44a3-92c8-801ebb8f0d31,49025,\u6838\u4eea\u5668\u3001\u4eea\u8868
8af1753d-846c-4dc7-9b88-c6054a40e813,49030,\u6838\u6750\u6599\u4e0e\u5de5\u827a\u6280\u672f
fb093e6d-e201-4901-a461-88b6aa3c314d,49035,\u7c92\u5b50\u52a0\u901f\u5668
81457e20-cf85-4126-be83-f05f7d009a75,49040,\u88c2\u53d8\u5806\u5de5\u7a0b\u6280\u672f
cdb79b55-d87f-4db1-b863-ce0bf96043cf,49045,\u6838\u805a\u53d8\u5de5\u7a0b\u6280\u672f
d153ddc0-6ef6-4550-8fd0-8aa9cf7f77dc,49050,\u6838\u52a8\u529b\u5de5\u7a0b\u6280\u672f
09c1b129-7e1b-4608-b5e7-f2a1a0a805b7,49055,\u540c\u4f4d\u7d20\u6280\u672f
6572eff0-daf3-4638-a714-0e4c8d1ca1d7,49060,\u6838\u7206\u70b8\u5de5\u7a0b
8845e639-bea0-4765-9b0f-2b5f6be9391c,49065,\u6838\u5b89\u5168
cdc04729-6e55-4c78-b749-14fe7106adc4,49070,\u4e4f\u71c3\u6599\u540e\u5904\u7406\u6280\u672f
03776945-77a3-4edb-864a-b64bf38e17e5,49075,\u8f90\u5c04\u9632\u62a4\u6280\u672f
dd41ef7b-7330-40c5-bc66-e53745005d3a,49080,\u6838\u8bbe\u65bd\u9000\u5f79\u6280\u672f
be8ded90-9d5d-4903-9710-9aa7750a7ff7,49085,\u653e\u5c04\u6027\u4e09\u5e9f\u5904\u7406\u3001\u5904\u7f6e\u6280\u672f
84209d16-0994-4be5-b391-b668e8917583,49099,\u6838\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
33379752-d131-43bd-9119-51e2f979f649,510,\u7535\u5b50\u4e0e\u901a\u4fe1\u6280\u672f
5b77d1ae-8543-4e42-9fb9-fa5e75aad3a4,51010,\u7535\u5b50\u6280\u672f
a03761a8-9677-44c9-b588-d51162a8050f,51020,\u5149\u7535\u5b50\u5b66\u4e0e\u6fc0\u5149\u6280\u672f
4d9c2d00-61a8-4131-97b8-90734048885d,51030,\u534a\u5bfc\u4f53\u6280\u672f
92f41d41-c53a-4e52-b72d-35c8d7001071,51040,\u4fe1\u606f\u5904\u7406\u6280\u672f
b61c72c8-23af-4e85-aa3b-63bb7dcec338,51050,\u901a\u4fe1\u6280\u672f
e4c322e1-beba-4104-abcb-5c1cbefa2d74,51060,\u5e7f\u64ad\u4e0e\u7535\u89c6\u5de5\u7a0b\u6280\u672f
41bce9d6-45dc-47e2-8948-440143761875,51070,\u96f7\u8fbe\u5de5\u7a0b
ccb66be5-637c-49d0-a6b8-d6bf1e5895de,51099,\u7535\u5b50\u4e0e\u901a\u4fe1\u6280\u672f\u5176\u4ed6\u5b66\u79d1
c3772eac-41cb-4b28-a1e4-da6cd23fe779,520,\u8ba1\u7b97\u673a\u79d1\u5b66\u6280\u672f
1c50fe75-a9b5-4571-9734-6dfd973ef595,52010,\u8ba1\u7b97\u673a\u79d1\u5b66\u6280\u672f\u57fa\u7840\u5b66\u79d1
3d6d4421-82e1-4676-85e0-7f3a0a95b8b4,52020,\u4eba\u5de5\u667a\u80fd
80bb8855-947f-466d-8744-c314fd33e7c8,52030,\u8ba1\u7b97\u673a\u7cfb\u7edf\u7ed3\u6784
ab4677b3-9fd3-496d-ae68-d09a5ad1d409,52040,\u8ba1\u7b97\u673a\u8f6f\u4ef6
534b0b0f-3e0f-4193-bd7a-9e5b4af0437a,52050,\u8ba1\u7b97\u673a\u5de5\u7a0b
4db595fd-cbe1-4791-ae7f-48eb9709413b,52060,\u8ba1\u7b97\u673a\u5e94\u7528
57f2e852-580a-42fc-8f8e-a0fb6591e62a,52099,\u8ba1\u7b97\u673a\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
39f9c679-8439-455c-87db-19382e2db8d3,530,\u5316\u5b66\u5de5\u7a0b
75ae67cc-063e-4c68-9df3-bb5fb6471967,53011,\u5316\u5b66\u5de5\u7a0b\u57fa\u7840\u5b66\u79d1
9aa171e4-e9ad-4708-b8c6-e078a9034c35,53014,\u5316\u5de5\u6d4b\u91cf\u6280\u672f\u4e0e\u4eea\u5668\u4eea\u8868
4d087f5b-9cb2-4aab-9ee6-8f8d2d952696,53017,\u5316\u5de5\u4f20\u9012\u8fc7\u7a0b
950d5e33-608d-4c7c-82b5-f61fe9eaa079,53021,\u5316\u5b66\u5206\u79bb\u5de5\u7a0b
6e8b7d18-cfad-41c7-9316-45115358b811,53024,\u5316\u5b66\u53cd\u5e94\u5de5\u7a0b
60cc5966-a462-4edb-9544-d0a8554975ff,53027,\u5316\u5de5\u7cfb\u7edf\u5de5\u7a0b
60ee1885-6857-427b-a624-1e780219ed7a,53031,\u5316\u5de5\u673a\u68b0\u4e0e\u8bbe\u5907
988d7390-e338-40e5-a0ee-5b9c12cdf383,53034,\u65e0\u673a\u5316\u5b66\u5de5\u7a0b
b760aee2-1e7f-45cb-8506-7d107bbd375d,53037,\u6709\u673a\u5316\u5b66\u5de5\u7a0b
aa2afca8-0fdb-4921-8b73-d390fde02604,53041,\u7535\u5316\u5b66\u5de5\u7a0b
1a260619-6036-4b44-8dde-ab07034a5d27,53044,\u9ad8\u805a\u7269\u5de5\u7a0b
e899dd17-60b9-4f16-a6f1-03a80167e8cf,53047,\u7164\u5316\u5b66\u5de5\u7a0b
48e16b4f-16fa-49b7-a352-2e0deca50c60,53051,\u77f3\u6cb9\u5316\u5b66\u5de5\u7a0b
9718a1d2-a388-4dd5-b5bc-89ba357dd86f,53052,\u5929\u7136\u6c14\u5316\u5b66\u5de5\u7a0b
7ad8aa4a-497d-4fab-8a59-9d905fb18e53,53054,\u7cbe\u7ec6\u5316\u5b66\u5de5\u7a0b
8647484a-d740-497c-8acf-c521941f4eb4,53057,\u9020\u7eb8\u6280\u672f
5cec77e8-3d13-41d7-ab9c-41b528bf61f6,53061,\u6bdb\u76ae\u4e0e\u5236\u9769\u5de5\u7a0b
31739a8f-0e0e-4090-8640-7ae78b1924fa,53064,\u5236\u836f\u5de5\u7a0b
9a722443-85c8-4c06-b233-6de3081fd15c,53067,\u751f\u7269\u5316\u5b66\u5de5\u7a0b
9bd3ab40-2794-43bf-89d7-93f5c0db2a0f,53099,\u5316\u5b66\u5de5\u7a0b\u5176\u4ed6\u5b66\u79d1
cd543833-7494-4c3a-b176-6425a0139537,535,\u4ea7\u54c1\u5e94\u7528\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f
a5fa973e-cb7f-4e86-9336-a53ec1402d32,53510,\u4eea\u5668\u4eea\u8868\u6280\u672f
aaad8725-3114-4919-b019-a6ecde364e2e,53520,\u5175\u5668\u79d1\u5b66\u4e0e\u6280\u672f
6e3232f8-4ce8-4907-9282-c5c7949cec6e,53530,\u4ea7\u54c1\u5e94\u7528\u4e13\u7528\u6027\u6280\u672f
1bcaa7a3-c3cd-47a4-bd24-e04bd0977bec,53599,\u4ea7\u54c1\u5e94\u7528\u76f8\u5173\u5de5\u7a0b\u4e0e\u6280\u672f\u5176\u4ed6\u5b66\u79d1
2da70793-fd74-43bb-8eb4-8dea5dff868a,540,\u7eba\u7ec7\u79d1\u5b66\u6280\u672f
24011e09-3cb3-42dc-870e-56319f3ccece,54010,\u7eba\u7ec7\u79d1\u5b66\u6280\u672f\u57fa\u7840\u5b66\u79d1
094876e1-fbde-4ecd-96b8-0054ab101a1f,54020,\u7eba\u7ec7\u6750\u6599
46c07bf1-5ce0-4dea-82b5-1ec4b11bede6,54030,\u7ea4\u7ef4\u5236\u9020\u6280\u672f
c7a0752d-2e95-455b-920c-ec68615a0979,54040,\u7eba\u7ec7\u6280\u672f
2a66a0c7-f70b-4020-950f-9449e5f509f8,54050,\u67d3\u6574\u6280\u672f
c02924f4-28e6-4e25-9b10-025221899948,54060,\u670d\u88c5\u6280\u672f
2cb4f515-7f94-48ac-bf5f-38933abf2210,54070,\u7eba\u7ec7\u673a\u68b0\u4e0e\u8bbe\u5907
cbfef43c-f8bb-4fc0-b1ed-0b1601f5d8ef,54099,\u7eba\u7ec7\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
20fa300e-a69c-482d-946a-fbae795fcc61,550,\u98df\u54c1\u79d1\u5b66\u6280\u672f
e0b84674-e5db-42c6-9c68-cfb3df70b036,55010,\u98df\u54c1\u79d1\u5b66\u6280\u672f\u57fa\u7840\u5b66\u79d1
b2ada7fb-c6d8-4015-9934-bfad73b14a34,55020,\u98df\u54c1\u52a0\u5de5\u6280\u672f
d6744d63-a960-4a20-8cc8-8a86ef6c6816,55030,\u98df\u54c1\u5305\u88c5\u4e0e\u50a8\u85cf
a48a67f0-4b62-44a3-ae96-788d6b39dacb,55040,\u98df\u54c1\u673a\u68b0
1423f5bb-2873-47ae-be6d-331f8cc3bd3f,55050,\u98df\u54c1\u52a0\u5de5\u7684\u526f\u4ea7\u54c1\u52a0\u5de5\u4e0e\u5229\u7528
97a9f381-b094-430f-9da5-718b8a8adf0f,55060,\u98df\u54c1\u5de5\u4e1a\u4f01\u4e1a\u7ba1\u7406\u5b66
6a94cd9c-b59c-442e-bec2-6f253a4626c7,55070,\u98df\u54c1\u5de5\u7a0b\u4e0e\u7cae\u6cb9\u5de5\u7a0b
46b61194-bd38-4ba0-959d-4b92939b9edc,55099,\u98df\u54c1\u79d1\u5b66\u6280\u672f\u5176\u4ed6\u5b66\u79d1
9184d4c6-603a-42be-9ce9-e18462aaeb15,560,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b
3544b124-d90f-4b08-a5d9-a054f9077f64,56010,\u5efa\u7b51\u53f2
24b2b526-74c9-4fc1-aaa8-e7ff078cf86f,56015,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b\u57fa\u7840\u5b66\u79d1
01bcd527-6f03-45be-8f76-4f516e296637,56020,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b\u6d4b\u91cf
2feebc9e-b8dd-4fdf-af62-7bb9f5f4e5d1,56025,\u5efa\u7b51\u6750\u6599
bc2c920a-c6a2-4e90-8c70-e4c2822b8a1a,56030,\u5de5\u7a0b\u7ed3\u6784
eff8c0b3-e43d-4218-8abd-b28776ffc9e0,56035,\u571f\u6728\u5efa\u7b51\u7ed3\u6784
f73b31d8-fcd1-44c7-8950-353d3bd0c443,56040,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b\u8bbe\u8ba1
afffa3d9-8704-4d9f-a9ee-8b689550db8f,56045,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b\u65bd\u5de5
0679fab4-9464-4499-aec6-e5712c2334d0,56050,\u571f\u6728\u5de5\u7a0b\u673a\u68b0\u4e0e\u8bbe\u5907
1929934f-414b-4364-9433-b87b5cd048ba,56055,\u5e02\u653f\u5de5\u7a0b
1ed2d267-5183-424b-9eb5-dc59f0d92952,56060,\u5efa\u7b51\u7ecf\u6d4e\u5b66
b193b4c3-e890-4f17-ba8b-8b2bc9235aee,56099,\u571f\u6728\u5efa\u7b51\u5de5\u7a0b\u5176\u4ed6\u5b66\u79d1
9a8d46b3-9627-473d-84f6-a7008362c9bf,570,\u6c34\u5229\u5de5\u7a0b
cd507cd2-f4fc-4030-9110-d055b4f0b4e0,57010,\u6c34\u5229\u5de5\u7a0b\u57fa\u7840\u5b66\u79d1
80c3aa40-1116-474b-b67f-eb0e78721dee,57015,\u6c34\u5229\u5de5\u7a0b\u6d4b\u91cf
d5ec3188-3731-47a3-a7ec-a5f633fff877,57020,\u6c34\u5de5\u6750\u6599
69d102c0-4870-4bcd-beda-6dc5aebeae8c,57025,\u6c34\u5de5\u7ed3\u6784
78e440c9-d264-4a12-9676-8f6381ec5a79,57030,\u6c34\u529b\u673a\u68b0
58a14ded-1230-40d5-9ff0-776f268798a7,57035,\u6c34\u5229\u5de5\u7a0b\u65bd\u5de5
9e6136d2-edbf-4c3b-afdb-de59de774e37,57040,\u6c34\u5904\u7406
2103e0ec-9bb1-40ec-a9b7-3863efe87968,57045,\u6cb3\u6d41\u6ce5\u6c99\u5de5\u7a0b\u5b66
b5c50756-189b-4b4e-96f4-ee99eb4e6146,57055,\u73af\u5883\u6c34\u5229
5902cdca-4d7f-406d-99cc-4206bbac480f,57060,\u6c34\u5229\u7ba1\u7406
5c5c5d79-34db-470e-86a3-dcc8b0a19fb9,57065,\u9632\u6d2a\u5de5\u7a0b
826e7b9d-6fc3-4896-b168-af33bfb5dbdd,57070,\u6c34\u5229\u7ecf\u6d4e\u5b66
6c0811a3-be31-40a8-a5f0-7aa633b5cfec,57099,\u6c34\u5229\u5de5\u7a0b\u5176\u4ed6\u5b66\u79d1
851ce8a4-18f6-441a-b31a-55256e5dc6cf,580,\u4ea4\u901a\u8fd0\u8f93\u5de5\u7a0b
121f5f34-7946-4866-be09-b7e94dd9e67a,58010,\u9053\u8def\u5de5\u7a0b
9977f359-7a6a-4050-9469-fed62226db17,58020,\u516c\u8def\u8fd0\u8f93
27570864-0181-4d3d-9db1-23e5e7c407d0,58030,\u94c1\u8def\u8fd0\u8f93
